Altitude [m],Time [s]
2083.79,123.853
2083.79,123.934
2083.28,124.015
2083.28,124.097
2083.08,124.181
2082.96,124.263
2082.79,124.344
2082.79,124.426
2082.78,124.507
2082.53,124.589
2082.55,124.669
2082.35,124.753
2082.17,124.835
2081.91,124.916
2081.91,124.998
2081.88,125.079
2081.89,125.161
2081.53,125.242
2081.73,125.324
2081.55,125.408
2081.55,125.489
2081.23,125.571
2081.52,125.651
2081.31,125.732
2081.13,125.814
2080.84,125.895
2080.84,125.977
2080.93,126.061
2080.76,126.142
2080.77,126.224
2080.58,126.305
2080.33,126.387
2080.06,126.469
2080.06,126.55
2079.86,126.63
2079.76,126.714
2079.5,126.796
2079.39,126.877
2079.34,126.959
2079.34,127.04
2079.19,127.122
2078.95,127.203
2078.65,127.285
2078.72,127.369
2078.47,127.45
2078.08,127.532
2078.08,127.612
2078.16,127.693
2078.2,127.775
2078.15,127.856
2077.9,127.938
2077.8,128.022
2077.8,128.103
2077.57,128.184
2077.72,128.266
2077.2,128.347
2077.13,128.429
2077.17,128.509
2077.17,128.593
2076.86,128.675
2076.56,128.756
2076.57,128.838
2076.7,128.919
2076.64,129.001
2076.4,129.082
2076.4,129.163
2076.13,129.247
2075.85,129.329
2075.61,129.41
2075.43,129.491
2075.16,129.572
2075.16,129.654
2075.24,129.735
2074.77,129.816
2074.76,129.9
2074.59,129.982
2074.37,130.063
2074.37,130.145
2074.09,130.226
2074.16,130.307
2074.07,130.388
2073.9,130.469
2073.9,130.553
2073.51,130.651
2073.51,130.732
2073.51,130.813
2073.36,130.894
2073.07,130.976
2072.81,131.057
2072.77,131.139
2072.48,131.223
2072.48,131.304
2072.36,131.386
2072.26,131.467
2071.85,131.549
2071.88,131.63
2071.75,131.71
2071.75,131.792
2071.76,131.884
2071.66,131.965
2071.46,132.046
2071.18,132.128
2070.91,132.209
2070.85,132.29
2070.85,132.372
2070.68,132.454
2070.45,132.537
2070.13,132.619
2069.97,132.7
2069.88,132.782
2069.76,132.862
2069.76,132.944
2069.51,133.025
2069.44,133.114
2069.03,133.198
2069.02,133.279
2068.85,133.361
2068.51,133.442
2068.51,133.523
2068.46,133.605
2068.3,133.686
2068.17,133.768
2067.75,133.852
2067.71,133.933
2067.71,134.014
2067.35,134.095
2067.69,134.177
2067.37,134.258
2066.94,134.347
2066.27,134.429
2066.09,134.513
2066.09,134.594
2065.87,134.676
2066.1,134.757
2065.62,134.839
2065.34,134.92
2064.98,135.002
2064.98,135.083
2064.81,135.166
2064.78,135.248
2064.26,135.329
2064.06,135.411
2064.1,135.492
2063.95,135.581
2063.95,135.663
2063.42,135.747
2063.47,135.828
2063.22,135.909
2063.17,135.991
2062.8,136.072
2062.53,136.154
2062.53,136.235
2062.57,136.316
2062.3,136.399
2062.21,136.481
2061.8,136.562
2061.89,136.644
2061.89,136.725
2061.63,136.815
2061.62,136.896
2061.34,136.978
2060.99,137.062
2061.03,137.143
2060.7,137.225
2060.7,137.306
2060.61,137.387
2060.2,137.468
2060.2,137.549
2060.2,137.631
2059.74,137.715
2059.74,137.796
2059.26,137.878
2059.14,137.959
2059.26,138.048
2059.16,138.13
2058.67,138.211
2058.57,138.293
2058.57,138.376
2058.62,138.458
2058.21,138.539
2058.14,138.62
2057.87,138.701
2057.61,138.782
2057.61,138.864
2057.63,138.945
2057.43,139.029
2057.07,139.111
2056.83,139.192
2056.84,139.281
2056.38,139.363
2056.38,139.444
2056.47,139.526
2056.29,139.607
2056.07,139.691
2055.83,139.772
2055.76,139.853
2055.45,139.935
2055.45,140.016
2055.32,140.098
2055.24,140.179
2055.1,140.261
2054.8,140.344
2054.62,140.426
2054.4,140.515
2054.4,140.596
2054.15,140.677
2054.15,140.759
2053.84,140.839
2053.7,140.921
2053.38,141.005
2053.38,141.086
2053.49,141.167
2053.08,141.249
2053.37,141.33
2052.76,141.412
2052.46,141.493
2052.46,141.574
2052.39,141.658
2052.13,141.747
2052.11,141.828
2051.87,141.91
2051.5,141.99
2051.41,142.071
2051.41,142.153
2051.34,142.234
2051.22,142.318
2050.93,142.4
2050.79,142.481
2050.47,142.563
2050.08,142.644
2050.08,142.726
2049.94,142.807
2049.41,142.888
2049.41,142.988
2049.24,143.069
2049.02,143.151
2049,143.232
2049,143.313
2048.63,143.394
2048.64,143.476
2048.91,143.557
2048.53,143.642
2048.16,143.723
2048.16,143.805
2047.91,143.886
2047.4,143.968
2047.29,144.049
2047.21,144.13
2046.6,144.219
2046.85,144.303
2046.85,144.384
2046.37,144.465
2046.26,144.546
2046.25,144.628
2045.94,144.709
2045.92,144.791
2045.67,144.872
2045.64,144.956
2045.36,145.038
2045.14,145.119
2044.83,145.201
2044.75,145.282
2044.72,145.363
2044.72,145.451
2044.42,145.532
2044.07,145.616
2044.12,145.697
2043.62,145.779
2043.32,145.86
2043.45,145.942
2043.45,146.023
2043.38,146.105
2042.9,146.186
2042.61,146.27
2042.56,146.351
2041.99,146.433
2041.99,146.513
2042.26,146.595
2041.96,146.685
2041.58,146.766
2041.35,146.85
2041.47,146.932
2041.1,147.013
2041.1,147.095
2040.84,147.176
2040.72,147.257
2040.42,147.339
2040.13,147.42
2039.8,147.504
2039.8,147.586
2039.85,147.666
2039.66,147.747
2039.35,147.829
2039.29,147.917
2038.78,147.999
2038.68,148.08
2038.68,148.164
2038.68,148.246
2038.7,148.327
2038.43,148.408
2038.45,148.49
2038.15,148.571
2038.09,148.653
2038.09,148.733
2037.75,148.817
2037.71,148.898
2037.45,148.98
2037.31,149.061
2037.11,149.151
2036.99,149.233
2036.95,149.314
2036.97,149.396
2036.89,149.48
2036.7,149.561
2036.38,149.643
2036.17,149.724
2036.17,149.806
2035.83,149.886
2035.57,149.968
2035.57,150.049
2034.95,150.133
2035.35,150.215
2035.35,150.296
2035.43,150.385
2034.63,150.467
2034.46,150.548
2034.4,150.63
2034.31,150.711
2034.06,150.795
2034.06,150.876
2034.22,150.958
2033.83,151.038
2033.63,151.12
2033.61,151.201
2033.3,151.282
2033.3,151.364
2033.14,151.448
2033,151.529
2032.62,151.618
2032.3,151.699
2032.3,151.781
2032.3,151.862
2032.3,151.944
2032.02,152.025
2031.76,152.109
2031.56,152.19
2031.25,152.271
2031.21,152.353
2031.37,152.434
2031.37,152.516
2031.2,152.597
2030.74,152.679
2030.42,152.763
2030.44,152.852
2030.15,152.933
2030.05,153.015
2030.05,153.096
2029.79,153.177
2029.34,153.259
2029.27,153.339
2029.09,153.423
2029.02,153.505
2029.02,153.587
2028.74,153.668
2028.56,153.75
2028.38,153.831
2028.47,153.913
2028.15,153.994
2028.05,154.086
2028.05,154.168
2027.53,154.249
2027.68,154.331
2027.48,154.412
2027.13,154.493
2026.88,154.574
2026.88,154.658
2026.68,154.74
2026.7,154.821
2026.58,154.903
2026.21,154.985
2026.09,155.066
2025.75,155.148
2025.75,155.229
2025.75,155.32
2025.32,155.402
2025.71,155.483
2025.61,155.565
2025.76,155.645
2025.83,155.726
2025.8,155.808
2025.5,155.889
2025.82,155.973
2025.66,156.055
2025.66,156.136
2025.77,156.218
2025.77,156.299
2025.87,156.381
2025.52,156.462
2025.63,156.552
2025.62,156.636
2025.45,156.717
2025.66,156.798
2025.66,156.879
2025.4,156.961
2025.58,157.042
2025.58,157.124
2025.48,157.205
2025.81,157.289
2025.81,157.37
2025.95,157.452
2025.65,157.533
2025.63,157.615
2025.69,157.696
2025.7,157.786
2025.87,157.867
2025.87,157.95
2025.69,158.032
2025.68,158.113
2025.32,158.195
2025.68,158.276
2025.76,158.358
2025.76,158.439
2025.43,158.521
2025.61,158.605
2025.57,158.686
2025.54,158.768
2025.7,158.849
2025.26,158.93
2025.26,159.019
2025.45,159.1
2025.7,159.181
2025.7,159.265
2025.47,159.347
2025.53,159.428
2025.81,159.51
2025.81,159.591
2025.55,159.673
2025.74,159.754
2025.82,159.836
2025.57,159.92
2025.53,160.001
2025.53,160.082
2025.59,160.163
2025.71,160.252
2025.54,160.334
2025.78,160.415
2025.43,160.499
2025.4,160.581
2025.4,160.662
2025.63,160.744
2025.54,160.825
2025.66,160.907
2025.52,160.988
2025.68,161.07
2025.68,161.154
2025.47,161.234
2025.46,161.316
2025.88,161.397
2025.92,161.485
2025.67,161.566
2025.51,161.648
2025.51,161.729
2025.51,161.813
2025.56,161.895
2025.4,161.976
2025.69,162.058
2025.69,162.139
2025.69,162.221
2025.73,162.301
2025.79,162.382
2025.83,162.466
2025.69,162.548
2025.73,162.629
2025.55,162.718
2025.55,162.799
2025.55,162.881
2025.68,162.962
2025.66,163.044
2025.62,163.128
2025.61,163.209
2025.73,163.291
2025.73,163.372
2025.6,163.453
2025.75,163.534
2025.79,163.616
2025.47,163.697
2025.4,163.789
2025.6,163.878
2025.6,163.959
2025.54,164.041
2025.51,164.123
2025.6,164.204
2025.55,164.286
2025.4,164.367
2025.85,164.451
2025.85,164.533
2025.51,164.614
2025.46,164.696
2025.42,164.776
2025.57,164.858
2025.5,164.939
2025.5,165.02
2025.43,165.112
2025.55,165.193
2025.36,165.275
2025.43,165.356
2025.63,165.438
2025.5,165.519
2025.5,165.601
2025.62,165.685
2025.61,165.766
2025.64,165.848
2025.34,165.928
2025.56,166.009
2025.56,166.091
2025.59,166.172
2025.79,166.254
2025.66,166.346
2025.79,166.427
2025.58,166.509
2025.67,166.59
2025.67,166.672
2025.35,166.753
2025.63,166.835
2025.71,166.916
2025.61,167
2025.74,167.081
2025.74,167.162
2025.58,167.244
2025.56,167.325
2025.6,167.407
2025.55,167.488
2025.71,167.57
2025.57,167.661
2025.57,167.743
2025.66,167.824
2025.71,167.906
2025.86,167.987
2025.5,168.069
2025.68,168.15
2025.62,168.231
2025.62,168.315
2025.64,168.396
2025.68,168.477
2025.71,168.559
2025.8,168.64
2025.61,168.722
2025.61,168.803
2025.52,168.892
2025.66,168.976
2025.82,169.058
2025.58,169.139
2025.76,169.22
2025.86,169.302
2025.86,169.382
2025.61,169.464
2025.79,169.545
2025.56,169.629
2025.88,169.711
2025.77,169.792
2025.77,169.874
2025.92,169.955
2025.83,170.037
2025.82,170.125
2025.71,170.207
2025.83,170.291
2025.6,170.372
2025.6,170.454
2025.6,170.534
2025.85,170.616
2025.71,170.697
2025.6,170.778
2025.78,170.862
2025.78,170.944
2025.52,171.025
2025.73,171.107
2025.78,171.188
2025.69,171.27
2025.95,171.358
2025.66,171.44
2025.66,171.524
2025.89,171.604
2025.8,171.686
2025.95,171.767
2025.91,171.849
2025.93,171.93
2025.86,172.012
2025.86,172.093
2025.68,172.177
2025.74,172.258
2025.56,172.34
2025.6,172.421
2025.66,172.503
2025.66,172.591
2025.68,172.673
2025.56,172.753
2025.6,172.837
2025.58,172.919
2025.51,173
2026.01,173.082
2026.01,173.163
2025.75,173.245
2025.7,173.326
2025.65,173.408
2025.66,173.492
2025.57,173.573
2025.57,173.655
2025.64,173.735
2025.68,173.825
2025.57,173.905
2025.52,173.987
2025.45,174.068
2025.68,174.152
2025.68,174.233
2025.73,174.315
2025.75,174.396
2025.4,174.478
2025.77,174.559
2025.73,174.641
2025.73,174.722
2025.8,174.806
2025.73,174.887
2025.77,174.968
2025.52,175.057
2025.65,175.139
2025.64,175.22
2025.64,175.302
2025.55,175.383
2025.41,175.467
2025.23,175.549
2025.27,175.63
2025.58,175.712
2025.48,175.793
2025.48,175.875
2025.49,175.955
2025.51,176.039
2025.6,176.121
2025.66,176.202
2025.57,176.291
2025.57,176.372
2025.66,176.454
2025.71,176.535
2025.77,176.617
2025.71,176.7
2025.63,176.782
2025.54,176.863
2025.54,176.945
2025.68,177.026
2025.59,177.107
2025.49,177.188
2025.56,177.27
2025.56,177.354
2025.56,177.435
2025.95,177.523
2025.57,177.604
2025.81,177.686
2025.7,177.767
2025.6,177.849
2025.63,177.93
2025.63,178.014
2025.58,178.096
2025.86,178.177
2025.72,178.258
2025.73,178.339
2025.8,178.42
2025.8,178.502
2025.94,178.583
2025.65,178.667
2025.74,178.756
2025.57,178.837
2025.51,178.919
2025.8,179
2025.8,179.082
2025.64,179.163
2025.71,179.245
2025.77,179.329
2025.71,179.409
2025.73,179.491
2025.68,179.572
2025.68,179.654
2025.56,179.735
2025.71,179.816
2025.54,179.898
2025.72,179.989
2025.65,180.071
2025.65,180.152
2025.82,180.233
2025.75,180.315
2025.5,180.396
2025.5,180.477
2025.87,180.558
2025.83,180.642
2025.83,180.724
2025.78,180.805
2025.61,180.887
2025.73,180.968
2025.73,181.05
2025.51,181.131
2025.78,181.222
2025.78,181.304
2025.81,181.385
2025.83,181.467
2025.68,181.548
2025.78,181.629
2025.64,181.71
2025.64,181.792
2025.89,181.875
2025.64,181.957
2025.54,182.038
2025.41,182.12
2025.66,182.201
2025.66,182.283
2025.63,182.364
2025.56,182.453
2025.94,182.537
2025.92,182.618
2025.83,182.7
2026.14,182.78
2026.14,182.861
2026.04,182.943
2026.08,183.024
2025.85,183.105
