Altitude [m],Time [s],,,
2049.32,92.259,,,
2049.26,92.34,,,
2049.55,92.422,,,
2049.47,92.503,,,
2049.67,92.587,,,
2049.72,92.667,,,
2049.72,92.749,,,
2049.74,92.83,,,
2049.71,92.911,,,
2049.88,92.993,,,
2049.78,93.074,,,
2049.8,93.155,,,
2049.8,93.239,,,
2049.83,93.32,,,
2049.53,93.401,,,
2049.87,93.483,,,
2049.71,93.563,,,
2049.62,93.644,,,
2049.62,93.725,,,
2049.91,93.807,,,
2049.59,93.888,,,
2049.46,93.972,,,
2049.95,94.053,,,
2049.77,94.134,,,
2049.99,94.215,,,
2049.99,94.297,,,
2049.73,94.377,,,
2049.58,94.458,,,
2049.46,94.54,,,
2049.64,94.623,,,
2049.77,94.705,,,
2049.77,94.786,,,
2050,94.867,,,
2049.71,94.949,,,
2049.75,95.03,,,
2049.62,95.111,,,
2050.01,95.193,,,
2050.01,95.276,,,
2049.46,95.357,,,
2049.61,95.438,,,
2049.38,95.519,,,
2049.42,95.601,,,
2049.29,95.682,,,
2049.29,95.763,,,
2049.32,95.844,,,
2049.66,95.928,,,
2049.43,96.009,,,
2049.51,96.091,,,
2049.71,96.172,,,
2049.71,96.252,,,
2049.67,96.334,,,
2049.66,96.415,,,
2049.48,96.496,,,
2049.39,96.58,,,
2049.53,96.661,,,
2049.69,96.742,,,
2049.66,96.824,,,
2049.5,96.905,,,
2049.26,96.986,,,
2049.23,97.067,,,
2049.61,97.148,,,
2049.61,97.231,,,
2049.61,97.313,,,
2049.58,97.394,,,
2049.6,97.475,,,
2049.66,97.556,,,
2049.35,97.638,,,
2049.41,97.719,,,
2049.41,97.8,,,
2049.39,97.884,,,
2049.25,97.965,,,
2049.44,98.045,,,
2049.12,98.126,,,
2049,98.208,,,
2049,98.289,,,
2049.45,98.37,,,
2049.38,98.451,,,
2049.33,98.532,,,
2049.33,98.616,,,
2049.54,98.697,,,
2049.54,98.779,,,
2049.3,98.86,,,
2049.29,98.94,,,
2049.45,99.021,,,
2049.2,99.103,,,
2049.33,99.184,,,
2049.33,99.268,,,
2049.52,99.349,,,
2049.66,99.43,,,
2049.65,99.511,,,
2049.54,99.592,,,
2049.56,99.674,,,
2049.56,99.755,,,
2049.37,99.835,,,
2049.35,99.919,,,
2049.3,100,,,
2049.33,100.081,,,
2049.33,100.163,,,
2048.96,100.244,,,
2048.96,100.325,,,
2049.22,100.407,,,
2049.22,100.488,,,
2049.11,100.569,,,
2049.39,100.653,,,
2049.51,100.733,,,
2049.51,100.815,,,
2049.28,100.896,,,
2049.2,100.977,,,
2048.95,101.059,,,
2049.38,101.14,,,
2049.12,101.221,,,
2049.12,101.305,,,
2049.07,101.386,,,
2049.29,101.468,,,
2049.15,101.549,,,
2049.29,101.629,,,
2049.44,101.711,,,
2049.44,101.792,,,
2049.14,101.873,,,
2049.41,101.957,,,
2049.25,102.038,,,
2049.06,102.12,,,
2049.22,102.201,,,
2049.22,102.282,,,
2049.21,102.363,,,
2049.63,102.445,,,
2049.19,102.525,,,
2049.23,102.609,,,
2049.13,102.69,,,
2049.23,102.771,,,
2049.23,102.853,,,
2049.24,102.934,,,
2049.49,103.015,,,
2049.24,103.096,,,
2049.39,103.178,,,
2049.46,103.262,,,
2049.46,103.343,,,
2049.23,103.424,,,
2049.33,103.505,,,
2049.37,103.586,,,
2049.18,103.667,,,
2049.23,103.748,,,
2049.23,103.83,,,
2049.32,103.921,,,
2049.52,104.003,,,
2049.48,104.084,,,
2049.29,104.166,,,
2049.36,104.247,,,
2049.41,104.328,,,
2049.41,104.41,,,
2049.06,104.491,,,
2049.24,104.574,,,
2049.29,104.655,,,
2049.38,104.737,,,
2049.51,104.818,,,
2049.51,104.899,,,
2049.4,104.981,,,
2049.38,105.062,,,
2049.48,105.143,,,
2049.44,105.227,,,
2049.37,105.308,,,
2049.37,105.39,,,
2049.3,105.47,,,
2049.59,105.551,,,
2049.62,105.633,,,
2049.5,105.714,,,
2049.53,105.796,,,
2049.53,105.879,,,
2049.82,105.961,,,
2049.61,106.042,,,
2050.27,106.123,,,
2049.74,106.205,,,
2049.63,106.286,,,
2049.63,106.366,,,
2049.56,106.447,,,
2049.95,106.531,,,
2049.64,106.612,,,
2049.74,106.694,,,
2049.89,106.775,,,
2049.8,106.856,,,
2049.8,106.938,,,
2050.02,107.019,,,
2049.94,107.1,,,
2049.88,107.184,,,
2050.04,107.265,,,
2049.74,107.346,,,
2049.74,107.427,,,
2049.78,107.508,,,
2049.84,107.59,,,
2050,107.671,,,
2050.15,107.752,,,
2050.13,107.836,,,
2050.13,107.917,,,
2050.26,107.999,,,
2050.31,108.08,,,
2050.14,108.161,,,
2050.09,108.242,,,
2049.85,108.323,,,
2049.85,108.404,,,
2050.02,108.488,,,
2050.09,108.569,,,
2050.12,108.651,,,
2049.97,108.732,,,
2050.04,108.814,,,
2050.04,108.895,,,
2049.8,108.976,,,
2049.78,109.058,,,
2050.11,109.142,,,
2049.97,109.222,,,
2049.95,109.303,,,
2049.99,109.385,,,
2049.99,109.466,,,
2050.06,109.548,,,
2049.92,109.629,,,
2050.03,109.71,,,
2050.17,109.794,,,
2050.36,109.876,,,
2050.36,109.957,,,
2050.01,110.038,,,
2049.94,110.119,,,
2050.14,110.2,,,
2049.96,110.281,,,
2049.96,110.363,,,
2049.96,110.447,,,
2050.16,110.528,,,
2050.1,110.609,,,
2050.07,110.691,,,
2050.17,110.772,,,
2050.36,110.853,,,
2050.36,110.935,,,
2050.05,111.015,,,
2050.2,111.099,,,
2049.98,111.181,,,
2050.26,111.262,,,
2050.22,111.343,,,
2049.85,111.425,,,
2049.85,111.506,,,
2050.01,111.587,,,
2050.08,111.669,,,
2050.17,111.753,,,
2050.2,111.834,,,
2050.15,111.915,,,
2050.15,111.995,,,
2050.15,112.077,,,
2050.22,112.158,,,
2049.96,112.24,,,
2049.86,112.321,,,
2049.99,112.405,,,
2049.99,112.486,,,
2050.18,112.567,,,
2050.25,112.649,,,
2050.16,112.73,,,
2049.93,112.811,,,
2050.12,112.892,,,
2050.12,112.973,,,
2050.37,113.057,,,
2050.15,113.138,,,
2049.94,113.219,,,
2050.05,113.301,,,
2050,113.382,,,
2050,113.463,,,
2050.32,113.544,,,
2050.02,113.626,,,
2050.1,113.71,,,
2050.26,113.79,,,
2050.25,113.871,,,
2050.18,113.953,,,
2050.18,114.034,,,
2050.08,114.115,,,
2050.31,114.197,,,
2050.07,114.278,,,
2050.31,114.362,,,
2050.18,114.443,,,
2050.18,114.524,,,
2049.83,114.605,,,
2050.15,114.686,,,
2049.94,114.767,,,
2050.17,114.848,,,
2050.15,114.93,,,
2050.15,115.013,,,
2050.2,115.095,,,
2050.02,115.176,,,
2049.92,115.257,,,
2049.97,115.339,,,
2049.85,115.42,,,
2049.85,115.501,,,
2050.12,115.582,,,
2049.97,115.666,,,
2050.05,115.747,,,
2050.1,115.828,,,
2049.96,115.909,,,
2049.96,115.991,,,
2050.03,116.072,,,
2050.18,116.154,,,
2050.23,116.235,,,
2050.25,116.319,,,
2050.43,116.4,,,
2050.14,116.481,,,
2050.14,116.562,,,
2050.11,116.643,,,
2050.37,116.725,,,
2050.2,116.806,,,
2050.42,116.887,,,
2050.19,116.971,,,
2050.19,117.053,,,
2050.15,117.134,,,
2050.17,117.215,,,
2050.16,117.297,,,
2050.13,117.378,,,
2050.37,117.458,,,
2050.37,117.54,,,
2050.38,117.623,,,
2050.73,117.705,,,
2050.85,117.786,,,
2050.74,117.867,,,
2051.02,117.949,,,
2051.02,118.03,,,
2050.88,118.111,,,
2050.69,118.193,,,
2050.92,118.277,,,
2050.8,118.358,,,
2050.69,118.438,,,
2050.69,118.52,,,
2050.73,118.601,,,
2050.75,118.683,,,
2050.76,118.764,,,
2050.97,118.845,,,
2051.14,118.929,,,
2050.75,119.01,,,
2050.75,119.092,,,
2050.71,119.173,,,
2050.73,119.254,,,
2050.59,119.335,,,
2050.73,119.416,,,
2050.89,119.497,,,
2050.89,119.581,,,
2050.59,119.663,,,
2050.75,119.744,,,
2050.77,119.825,,,
2050.79,119.906,,,
2050.54,119.988,,,
2050.54,120.069,,,
2050.58,120.15,,,
2050.56,120.233,,,
2050.57,120.314,,,
2050.8,120.396,,,
2050.7,120.477,,,
2050.7,120.558,,,
2050.37,120.64,,,
2050.48,120.721,,,
2050.34,120.802,,,
2050.38,120.886,,,
2050.41,120.967,,,
2050.41,121.049,,,
2050.29,121.129,,,
2050.52,121.21,,,
2050.32,121.292,,,
2050.47,121.373,,,
2050.57,121.454,,,
2050.52,121.538,,,
2050.52,121.619,,,
2050.57,121.701,,,
2050.35,121.799,,,
2050.08,121.88,,,
2050.59,121.961,,,
2050.35,122.043,,,
2050.54,122.124,,,
2050.54,122.208,,,
2050.41,122.289,,,
2050.52,122.371,,,
2050.15,122.451,,,
2050.29,122.532,,,
2050.52,122.614,,,
2050.52,122.695,,,
2050.52,122.776,,,
2050.45,122.86,,,
2050.54,122.941,,,
2050.5,123.03,,,
2050.63,123.111,,,
2050.65,123.193,,,
2050.65,123.274,,,
2050.32,123.355,,,
2050.21,123.436,,,
2050.39,123.52,,,
2050.55,123.6,,,
2050.35,123.682,,,
2050.35,123.763,,,
2050.44,123.844,,,
2050.44,123.926,,,
2050.57,124.007,,,
2050.21,124.088,,,
2050.16,124.172,,,
2050.13,124.26,,,
2050.13,124.342,,,
2049.79,124.423,,,
2050.11,124.504,,,
2049.93,124.585,,,
2049.84,124.666,,,
2049.48,124.747,,,
2049.48,124.828,,,
2049.77,124.92,,,
2049.32,125.001,,,
2049.44,125.082,,,
2049.39,125.163,,,
2049.46,125.245,,,
2049.46,125.326,,,
2049.32,125.415,,,
2049.39,125.497,,,
2049.59,125.58,,,
2049.32,125.662,,,
2049.22,125.743,,,
2049.56,125.824,,,
2049.56,125.904,,,
2049.54,125.986,,,
2049.47,126.067,,,
2049.18,126.148,,,
2049.01,126.232,,,
2048.98,126.313,,,
2048.98,126.394,,,
2049.28,126.476,,,
2049.27,126.557,,,
2049.24,126.645,,,
2049.18,126.727,,,
2049.41,126.808,,,
2049.26,126.888,,,
2049.26,126.972,,,
2049.37,127.053,,,
2049.47,127.134,,,
2049.54,127.216,,,
2049.23,127.297,,,
2049.13,127.378,,,
2049.13,127.46,,,
2049.51,127.541,,,
2049.05,127.625,,,
2049.24,127.706,,,
2049.39,127.787,,,
2049.31,127.877,,,
2049.18,127.958,,,
2049.18,128.039,,,
2049.01,128.12,,,
2049.26,128.201,,,
2049.26,128.285,,,
2049.19,128.367,,,
2049.37,128.448,,,
2049.37,128.529,,,
2049.58,128.611,,,
2049.48,128.692,,,
2049.48,128.773,,,
2049.55,128.855,,,
2049.78,128.937,,,
2049.78,129.019,,,
2049.31,129.107,,,
2049.41,129.189,,,
2049.46,129.27,,,
2049.38,129.351,,,
2049.48,129.433,,,
2049.27,129.514,,,
2049.27,129.598,,,
2049.42,129.679,,,
2049.33,129.76,,,
2049.2,129.842,,,
2049.42,129.923,,,
2049.61,130.003,,,
2049.61,130.085,,,
2049.51,130.166,,,
2049.46,130.25,,,
2049.42,130.338,,,
2049.09,130.42,,,
2049.27,130.501,,,
2049.05,130.582,,,
2049.05,130.664,,,
2049.21,130.745,,,
2049.11,130.826,,,
2049.25,130.91,,,
2049.13,130.991,,,
2049.38,131.073,,,
2049.38,131.153,,,
2049.2,131.234,,,
2049.15,131.316,,,
2049.13,131.397,,,
2049.4,131.478,,,
2049.24,131.569,,,
2048.96,131.651,,,
2048.96,131.732,,,
2049.4,131.813,,,
2049.19,131.895,,,
2048.86,131.976,,,
2049.13,132.057,,,
2049.04,132.139,,,
2049.04,132.221,,,
2049.26,132.303,,,
2049.17,132.384,,,
2049.13,132.465,,,
2049.13,132.547,,,
2048.99,132.628,,,
2048.99,132.709,,,
2049.33,132.791,,,
2049.23,132.882,,,
2048.96,132.963,,,
2049.08,133.044,,,
2049.24,133.126,,,
2049.19,133.207,,,
2049.19,133.287,,,
2049.21,133.369,,,
2049.21,133.45,,,
2049.21,133.534,,,
2049.46,133.615,,,
2049.26,133.697,,,
2049.26,133.778,,,
2049.03,133.859,,,
2049.27,133.941,,,
2049.27,134.022,,,
2049.29,134.11,,,
2049.37,134.194,,,
2049.33,134.276,,,
2049.27,134.356,,,
2049.42,134.437,,,
2049.34,134.519,,,
2049.42,134.6,,,
2049.29,134.681,,,
2049.18,134.763,,,
2049.18,134.846,,,
2049.32,134.928,,,
2049.1,135.009,,,
2049.12,135.09,,,
2049.2,135.172,,,
2049.42,135.252,,,
2049.42,135.342,,,
2049.06,135.422,,,
2049.36,135.506,,,
2049.19,135.587,,,
2049.12,135.668,,,
2049.22,135.75,,,
2049.34,135.831,,,
2049.28,135.912,,,
2049.41,135.994,,,
2049.16,136.075,,,
2049.14,136.159,,,
2049.26,136.24,,,
2048.79,136.321,,,
2048.79,136.402,,,
2048.94,136.483,,,
2048.99,136.572,,,
2048.96,136.653,,,
2049.12,136.734,,,
2049.28,136.818,,,
2049.28,136.899,,,
2048.92,136.981,,,
2049.05,137.062,,,
2048.97,137.143,,,
2049.17,137.225,,,
2049.23,137.306,,,
2049.18,137.387,,,
2049.11,137.47,,,
2048.97,137.552,,,
2049.04,137.633,,,
2049.3,137.714,,,
2049.18,137.803,,,
2048.8,137.884,,,
2048.8,137.965,,,
2049.17,138.047,,,
2048.8,138.13,,,
2049.21,138.212,,,
2049.23,138.293,,,
2049.24,138.374,,,
2049.24,138.456,,,
2049.41,138.536,,,
2049.21,138.617,,,
2049.41,138.699,,,
2049.28,138.782,,,
2049.04,138.864,,,
2049.23,138.945,,,
2049.23,139.034,,,
2048.82,139.115,,,
2048.89,139.196,,,
2048.53,139.278,,,
2048.12,139.359,,,
2048.44,139.443,,,
2048.44,139.524,,,
2048.6,139.604,,,
2048.62,139.686,,,
2048.54,139.767,,,
2048.93,139.848,,,
2048.75,139.93,,,
2048.75,140.011,,,
2049.01,140.095,,,
2049.08,140.176,,,
2048.74,140.265,,,
2049.03,140.346,,,
2048.92,140.427,,,
2048.81,140.509,,,
2048.81,140.59,,,
2049.03,140.67,,,
2049.14,140.754,,,
2048.75,140.835,,,
2048.89,140.917,,,
2048.84,140.998,,,
2048.84,141.079,,,
2048.69,141.161,,,
2048.94,141.242,,,
2049.04,141.323,,,
2048.75,141.407,,,
2048.67,141.496,,,
2048.91,141.577,,,
2048.91,141.658,,,
2048.85,141.74,,,
2048.92,141.82,,,
2048.99,141.901,,,
2048.8,141.983,,,
2049.05,142.066,,,
2049.05,142.148,,,
2049.01,142.229,,,
2048.95,142.31,,,
2049.07,142.392,,,
2049.27,142.473,,,
2048.96,142.554,,,
2048.96,142.636,,,
2048.98,142.727,,,
2049.14,142.808,,,
2049.19,142.889,,,
2049.28,142.97,,,
2049.27,143.051,,,
2049.16,143.133,,,
2049.16,143.214,,,
2049.21,143.295,,,
2049.1,143.379,,,
2049.27,143.461,,,
2049.13,143.542,,,
2049.45,143.623,,,
2049.45,143.705,,,
2049.21,143.785,,,
2048.96,143.866,,,
2049.02,143.955,,,
2049.32,144.039,,,
2049.02,144.12,,,
2049.09,144.201,,,
2049.09,144.283,,,
2049.19,144.364,,,
2049.22,144.446,,,
2049.11,144.527,,,
2048.97,144.608,,,
2049.08,144.692,,,
2049.08,144.773,,,
2049.17,144.855,,,
2049.08,144.935,,,
2049.01,145.017,,,
2048.83,145.098,,,
2049.42,145.188,,,
2049.43,145.269,,,
2049.43,145.353,,,
2049.08,145.434,,,
2049.29,145.515,,,
2049.4,145.597,,,
2049.26,145.678,,,
2049.42,145.759,,,
2049.42,145.841,,,
2049.19,145.922,,,
2049.17,146.014,,,
2049.24,146.095,,,
2049.19,146.176,,,
2049.14,146.257,,,
2049.38,146.345,,,
2049.38,146.427,,,
2049.19,146.508,,,
2049.28,146.59,,,
2049.21,146.674,,,
2049.32,146.755,,,
2049.41,146.836,,,
2049.5,146.918,,,
2049.5,146.999,,,
2049.27,147.08,,,
2049.41,147.162,,,
2049.52,147.243,,,
2049.45,147.326,,,
2049.26,147.407,,,
2049.26,147.489,,,
2049.59,147.577,,,
2049.17,147.659,,,
2049.64,147.74,,,
2049.41,147.821,,,
2049.62,147.903,,,
2049.62,147.987,,,
2049.63,148.068,,,
2049.41,148.149,,,
2049.47,148.231,,,
2049.44,148.312,,,
2049.48,148.392,,,
2049.61,148.474,,,
2049.57,148.555,,,
2049.57,148.639,,,
2049.64,148.72,,,
2049.62,148.809,,,
2049.37,148.89,,,
2049.35,148.972,,,
2049.35,149.053,,,
2049.49,149.134,,,
2049.37,149.216,,,
2049.28,149.3,,,
2049.37,149.381,,,
2049.33,149.462,,,
2049.33,149.543,,,
2049.37,149.624,,,
2049.46,149.706,,,
2049.27,149.787,,,
2049.42,149.868,,,
2049.15,149.952,,,
2049.42,150.041,,,
2049.42,150.122,,,
2049.4,150.204,,,
2049.52,150.285,,,
2049.49,150.366,,,
2048.97,150.448,,,
2049.17,150.529,,,
2049.17,150.612,,,
2049.33,150.693,,,
2049.42,150.775,,,
2049.29,150.856,,,
2049.05,150.937,,,
2049.51,151.019,,,
2049.35,151.1,,,
2049.45,151.181,,,
2049.28,151.273,,,
2049.55,151.354,,,
2049.38,151.435,,,
2049.67,151.517,,,
2049.38,151.598,,,
2049.38,151.678,,,
2049.46,151.76,,,
2049.51,151.841,,,
2049.65,151.925,,,
2049.26,152.006,,,
2049.07,152.088,,,
2049.07,152.169,,,
2049.12,152.25,,,
2049.03,152.332,,,
2048.75,152.413,,,
2048.52,152.495,,,
2048.48,152.585,,,
2048.3,152.666,,,
2048.3,152.747,,,
2047.88,152.828,,,
2047.4,152.909,,,
2047.07,152.99,,,
2047.14,153.072,,,
2046.89,153.153,,,
2046.89,153.237,,,
2046.71,153.318,,,
2046.92,153.4,,,
2046.39,153.481,,,
2046.36,153.562,,,
2045.8,153.644,,,
2045.8,153.724,,,
2045.41,153.815,,,
2045.05,153.899,,,
2044.88,153.979,,,
2044.76,154.06,,,
2044.42,154.142,,,
2044.58,154.223,,,
2044.58,154.304,,,
2044.72,154.386,,,
2044.49,154.467,,,
2044.47,154.551,,,
2044.8,154.632,,,
2045.57,154.714,,,
2045.57,154.795,,,
2045.64,154.875,,,
2046.53,154.957,,,
2047.3,155.045,,,
2048.25,155.127,,,
2048.82,155.21,,,
2049.52,155.292,,,
2049.52,155.373,,,
2049.83,155.454,,,
2050.11,155.536,,,
2050.69,155.617,,,
2050.24,155.698,,,
2050.54,155.78,,,
2050.54,155.864,,,
2050.59,155.944,,,
2050.94,156.025,,,
2050.66,156.107,,,
2050.9,156.188,,,
2050.95,156.277,,,
2050.99,156.358,,,
2050.99,156.439,,,
2051.16,156.523,,,
2051.23,156.605,,,
2051.32,156.686,,,
2051.35,156.767,,,
2051.53,156.849,,,
2051.53,156.93,,,
2051.29,157.01,,,
2051.89,157.092,,,
2051.8,157.175,,,
2051.97,157.257,,,
2051.65,157.338,,,
2051.65,157.419,,,
2051.78,157.508,,,
2051.81,157.589,,,
2052.24,157.67,,,
2052.08,157.752,,,
2052.37,157.833,,,
2052.34,157.912,,,
2052.34,157.992,,,
2052.12,158.073,,,
2052.41,158.155,,,
2052.55,158.236,,,
2052.52,158.317,,,
2052.58,158.399,,,
2052.58,158.48,,,
2052.64,158.564,,,
2052.82,158.645,,,
2052.85,158.734,,,
2053.46,158.815,,,
2053.41,158.896,,,
2053.74,158.978,,,
2053.74,159.058,,,
2054,159.139,,,
2054.1,159.223,,,
2054.47,159.305,,,
2054.72,159.386,,,
2054.92,159.467,,,
2054.92,159.548,,,
2055.12,159.63,,,
2055.38,159.711,,,
2055.75,159.792,,,
2056.01,159.876,,,
2056.36,159.964,,,
2056.36,160.046,,,
2056.45,160.126,,,
2056.59,160.207,,,
2056.84,160.288,,,
2056.91,160.37,,,
2057.63,160.451,,,
2057.97,160.535,,,
2057.97,160.616,,,
2058.17,160.697,,,
2058.64,160.779,,,
2058.72,160.86,,,
2059.03,160.941,,,
2059.72,161.021,,,
2059.72,161.103,,,
2059.79,161.184,,,
2060.04,161.275,,,
2060.45,161.356,,,
2060.79,161.438,,,
2061.22,161.519,,,
2061.22,161.6,,,
2061.68,161.681,,,
2061.95,161.763,,,
2062.23,161.844,,,
2063.02,161.928,,,
2063.52,162.009,,,
2063.9,162.089,,,
2063.93,162.171,,,
2064.14,162.252,,,
2064.57,162.333,,,
2064.96,162.414,,,
2065.47,162.504,,,
2066.01,162.588,,,
2066.01,162.669,,,
2066.29,162.75,,,
2066.82,162.832,,,
2067.21,162.913,,,
2067.56,162.994,,,
2067.9,163.075,,,
2067.9,163.156,,,
2068.51,163.239,,,
2069.09,163.321,,,
2069.47,163.402,,,
2069.59,163.483,,,
2070.06,163.564,,,
2070.93,163.646,,,
2070.9,163.734,,,
2071.2,163.815,,,
2071.44,163.899,,,
2072.02,163.981,,,
2072.42,164.062,,,
2073.2,164.143,,,
2073.2,164.224,,,
2073.26,164.305,,,
2073.89,164.386,,,
2074.58,164.467,,,
2074.87,164.548,,,
2075.32,164.632,,,
2075.32,164.713,,,
2075.76,164.795,,,
2076.23,164.876,,,
2076.48,164.964,,,
2077.01,165.046,,,
2077.69,165.127,,,
2078.03,165.208,,,
2078.03,165.292,,,
2078.32,165.372,,,
2078.86,165.454,,,
2079.11,165.535,,,
2079.42,165.616,,,
2079.95,165.697,,,
2079.95,165.779,,,
2080.53,165.86,,,
2080.94,165.944,,,
2081.49,166.025,,,
2081.65,166.106,,,
2082.19,166.195,,,
2082.62,166.276,,,
2082.62,166.356,,,
2083.23,166.438,,,
2083.53,166.519,,,
2083.69,166.603,,,
2084.18,166.684,,,
2084.34,166.765,,,
2084.34,166.846,,,
2084.88,166.928,,,
2085.47,167.009,,,
2085.63,167.09,,,
2086.08,167.171,,,
2086.01,167.263,,,
2086.47,167.351,,,
2086.47,167.433,,,
2086.85,167.514,,,
2087.01,167.595,,,
2087.3,167.676,,,
2087.66,167.757,,,
2088.02,167.838,,,
2088.02,167.919,,,
2088.33,168.003,,,
2088.73,168.085,,,
2089.29,168.166,,,
2089.29,168.247,,,
2089.63,168.328,,,
2089.63,168.41,,,
2089.96,168.491,,,
2090.26,168.578,,,
2090.55,168.662,,,
2091.05,168.743,,,
2091.37,168.824,,,
2091.61,168.905,,,
2091.61,168.986,,,
2091.8,169.068,,,
2092.07,169.149,,,
2092.4,169.23,,,
2092.52,169.314,,,
2093.18,169.395,,,
2093.18,169.477,,,
2093.46,169.558,,,
2093.7,169.638,,,
2093.91,169.72,,,
2094.45,169.808,,,
2094.49,169.889,,,
2094.83,169.973,,,
2094.83,170.054,,,
